2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
201-250,201-250,University of Calgary,Canada,53,68.1,84.6,64.6,,46.9
201-250,151-200,"University of California, Davis",United States,56.3,64.7,86.1,72.1,,48.3
201-250,,University of Chinese Academy of Sciences,China (Mainland),50.8,57.1,92.1,96.3,,52.5
201-250,251-300,University of Limerick,Ireland,55.3,64.3,78.3,62.6,,46
201-250,201-250,University of Pisa,Italy,56.6,66.8,81.2,70.6,,50.8
201-250,301-350,University of Sharjah,United Arab Emirates,51.3,67,82.8,65.6,,64.8
201-250,151-200,University of Tehran,"Iran, Islamic Republic of",59,50.5,88.7,82.5,,74.6
201-250,251-300,Vellore Institute of Technology (VIT),India,52.8,65.9,76.3,73.5,,62.2
201-250,201-250,Wuhan University,China (Mainland),48.1,63.1,89.2,83.5,,56.7
251-300,251-300,AGH University of Science and Technology,Poland,57.6,51.3,76,65.6,,62.9
251-300,251-300,American University of Beirut (AUB),Lebanon,52.6,75.1,60.6,48.1,,27.2
251-300,251-300,American University of Sharjah,United Arab Emirates,51.8,72.9,71.7,58,,26
251-300,201-250,Amirkabir University of Technology,"Iran, Islamic Republic of",55.6,46.2,85.5,79.8,,81.3
251-300,301-350,"Birla Institute of Technology and Science, Pilani",India,49.8,65.9,79.9,66.5,,27.9
251-300,201-250,Boston University,United States,52.5,69.3,78.1,63.1,,32.1
251-300,251-300,Chulalongkorn University,Thailand,53.7,65.2,76.7,59.8,,26
251-300,251-300,Clemson University,United States,49.9,64.4,81.2,69.4,,46
251-300,251-300,Concordia University,Canada,43.5,61.8,86.6,74.8,,54
251-300,351-400,Coventry University,United Kingdom,51.2,53,84.6,71.4,,52
251-300,251-300,Deakin University,Australia,50.4,54.4,91.9,72.4,,60
251-300,201-250,Heriot-Watt University,United Kingdom,48,68.5,81.6,65.6,,56.7
251-300,201-250,Iran University of Science and Technology,"Iran, Islamic Republic of",53.6,49.5,86.6,81.1,,64.4
251-300,201-250,ITMO University,Russia,49.7,66.7,70.7,59.2,,67.7
251-300,251-300,Koç University,Turkey,50.3,71.5,67.1,59.2,,35.3
251-300,251-300,National Research Tomsk Polytechnic University,Russia,52.1,63.3,73.6,59.8,,55.6
251-300,251-300,National Yang Ming Chiao Tung University,Taiwan,46.8,65.7,81.2,66.9,,35.9
251-300,251-300,Politecnico di Bari,Italy,54.8,55.9,80,64.1,,36.6
251-300,201-250,Qatar University,Qatar,48.6,53.6,93.1,72.4,,70.6
251-300,251-300,Rensselaer Polytechnic Institute,United States,52.9,57,80.4,66.5,,39
251-300,251-300,Sejong University ,South Korea,47.6,53,90.9,76.7,,52.3
251-300,301-350,Shanghai University,China (Mainland),51.2,56,84.4,80.8,,56.5
251-300,251-300,Swinburne University of Technology,Australia,45.6,58.6,91.7,76.1,,53.3
251-300,251-300,Technische Universität Hamburg-Harburg,Germany,60,59.2,74,59.8,,54.5
251-300,251-300,"The University of Newcastle, Australia (UON)",Australia,46,66.6,84.7,65.6,,44.8
251-300,251-300,Tomsk State University,Russia,53,61,77.3,61,,71.1
251-300,251-300,TU Dortmund University,Germany,58.9,56.3,77.3,58.6,,48.5
251-300,,Ulsan National Institute of Science and Technology (UNIST),South Korea,47.7,55.9,94,74.8,,34.6
251-300,251-300,United Arab Emirates University,United Arab Emirates,54.8,67.3,68.9,59.2,,36.9
251-300,251-300,Universidad de Buenos Aires (UBA),Argentina,52.9,82.7,58.1,47.1,,19.5
251-300,,Universidad de Santiago de Chile (USACH),Chile,50.3,76.3,59.4,52.4,,29.6
251-300,251-300,Universidade Federal de Minas Gerais      ,Brazil,50.4,64.4,79.3,61.5,,46.4
251-300,301-350,Universidade Federal de São Carlos (UFSCar),Brazil,51.3,63.2,79.5,57.4,,42.7
251-300,301-350,Université de Liège,Belgium,59.6,54.6,79.4,64.6,,54.4
251-300,201-250,Université Laval,Canada,52.2,58.8,81.4,67.4,,57.7
251-300,201-250,Universite libre de Bruxelles,Belgium,59.2,63.2,69.2,58.6,,52.6
251-300,251-300,"University of California, Irvine",United States,43.7,61.6,87.9,72.8,,56.2
251-300,301-350,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,48.5,69.6,72.5,64.6,,42.4
251-300,251-300,University of Engineering & Technology (UET) Lahore,Pakistan,52.9,71.1,71,58,,41.6
251-300,251-300,University of Genoa,Italy,55.4,54.6,80.8,65.6,,63.7
251-300,351-400,University of Huddersfield,United Kingdom,59.4,53.6,76.7,64.1,,34.9
251-300,301-350,University of Massachusetts Amherst,United States,45.2,65.2,85.6,66.5,,36.9
251-300,251-300,University of Minho,Portugal,54.1,55.1,84.1,71,,57
251-300,251-300,University of Patras,Greece,52.3,53.6,85.5,71.4,,46.9
251-300,301-350,University of Pretoria,South Africa,47.3,62.7,81.6,66.9,,53.5
251-300,,"University of Rome ""Tor Vergata""",Italy,58.1,57.6,80.3,66,,41.2
251-300,251-300,University of Science and Technology Beijing,China (Mainland),49.3,52.2,83.4,81.6,,53.1
251-300,251-300,University of Surrey,United Kingdom,46.2,62,86.2,72.8,,54.3
251-300,251-300,University of the Basque Country,Spain,45.3,60.2,87.3,71.4,,64.3
251-300,251-300,University of Virginia,United States,48.5,62.3,86.6,69.8,,26.6
251-300,301-350,Western University,Canada,46,67.9,85.3,67.4,,28.5
251-300,251-300,Wroclaw University of Science and Technology (WRUST),Poland,55.4,57.6,73.2,61.5,,76.5
251-300,251-300,Yildiz Technical University,Turkey,50,67.3,78.2,63.1,,40.9
301-350,301-350,Ain Shams University ,Egypt,46.7,67.7,71.2,58,,34
301-350,351-400,Beijing University of Technology,China (Mainland),44.1,56.9,82.8,80.3,,39.6
301-350,251-300,Bilkent University,Turkey,51.5,72.9,65.3,52.4,,25.3
301-350,301-350,Boğaziçi University,Turkey,51,74.6,57.2,51.6,,16.5
