core_id,country,city,guide,nid,title,logo,score,rank_display,asia_overall_ranking,europe_overall_ranking,region,stars,recm,dagger,redact,program_type
410,United States,Cambridge,,294850,"<div class=""td-wrap""><a href=""/universities/massachusetts-institute-technology-mit"" class=""uni-link"">Massachusetts Institute of Technology (MIT) </a></div>",/sites/default/files/massachusetts-institute-of-technology-mit_410_small.jpg,100,1,,,North America,,0--,False,False,
573,United States,Stanford,,297282,"<div class=""td-wrap""><a href=""/universities/stanford-university"" class=""uni-link"">Stanford University</a></div>",/sites/default/files/stanford-university_573_small.jpg,99.3,2,,,North America,,0--,False,False,
87,United States,Los Angeles,,294569,"<div class=""td-wrap""><a href=""/universities/university-california-los-angeles-ucla"" class=""uni-link"">University of California, Los Angeles (UCLA)</a></div>",/sites/default/files/university-of-california-los-angeles-ucla_87_small.jpg,99.1,3,,,North America,,0--,False,False,
588,Australia,Sydney,,296815,"<div class=""td-wrap""><a href=""/universities/university-sydney"" class=""uni-link"">The University of Sydney</a></div>",/sites/default/files/the-university-of-sydney_592560cf2aeae70239af4cd0_small.jpg,98.1,4,,,Oceania,,0--,False,False,
253,United States,Cambridge,,294270,"<div class=""td-wrap""><a href=""/universities/harvard-university"" class=""uni-link"">Harvard University</a></div>",/sites/default/files/harvard-university_253_small.jpg,97.7,5,,,North America,,0--,False,False,
626,China (Mainland),Beijing,,297235,"<div class=""td-wrap""><a href=""/universities/tsinghua-university"" class=""uni-link"">Tsinghua University</a></div>",/sites/default/files/tsinghua-university_626_small.jpg,96.9,6,,,Asia,,0--,False,False,
478,United Kingdom,Oxford,,294654,"<div class=""td-wrap""><a href=""/universities/university-oxford"" class=""uni-link"">University of Oxford</a></div>",/sites/default/files/university-of-oxford_478_small.jpg,96.7,7,,,Europe,,0--,False,False,
399,Australia,Parkville,,294861,"<div class=""td-wrap""><a href=""/universities/university-melbourne"" class=""uni-link"">The University of Melbourne</a></div>",/sites/default/files/211118103607am165180PRIMARY-A-A4-Vertical-Housed-RGB-200px-48x48.jpg,94.5,8,,,Oceania,,0--,False,False,
143,United States,Ithaca,,294514,"<div class=""td-wrap""><a href=""/universities/cornell-university"" class=""uni-link"">Cornell University</a></div>",/sites/default/files/cornell-university_143_small.jpg,94.4,9,,,North America,,0--,False,False,
268,Hong Kong SAR,Hong Kong,,294256,"<div class=""td-wrap""><a href=""/universities/university-hong-kong"" class=""uni-link"">The University of Hong Kong</a></div>",/sites/default/files/the-university-of-hong-kong_268_small.jpg,94.2,10,,,Asia,,0--,False,False,
95,United Kingdom,Cambridge,,294561,"<div class=""td-wrap""><a href=""/universities/university-cambridge"" class=""uni-link"">University of Cambridge</a></div>",/sites/default/files/university-of-cambridge_95_small.jpg,94,11,,,Europe,,0--,False,False,
47890,France,Palaiseau Cedex,,3291252,"<div class=""td-wrap""><a href=""/universities/institut-polytechnique-de-paris"" class=""uni-link"">Institut Polytechnique de Paris</a></div>",/sites/default/files/institut-polytechnique-de-paris_5f3a6d4210ca6076bc71cae4_small.jpg,93.7,12,,,Europe,,0--,False,False,
120,United States,Chicago,,294536,"<div class=""td-wrap""><a href=""/universities/university-chicago"" class=""uni-link"">University of Chicago</a></div>",/sites/default/files/university-of-chicago_120_small.jpg,92.6,13,,,North America,,0--,False,False,
684,United States,New Haven,,297177,"<div class=""td-wrap""><a href=""/universities/yale-university"" class=""uni-link"">Yale University</a></div>",/sites/default/files/yale-university_684_small.jpg,92.2,14,,,North America,,0--,False,False,
508,United States,Princeton,,297490,"<div class=""td-wrap""><a href=""/universities/princeton-university"" class=""uni-link"">Princeton University</a></div>",/sites/default/files/princeton-university_508_small.jpg,90.5,15,,,North America,,0--,False,False,
448,United States,New York City,,294786,"<div class=""td-wrap""><a href=""/universities/new-york-university-nyu"" class=""uni-link"">New York University (NYU)</a></div>",/sites/default/files/new-york-university-nyu_448_small.jpg,90.2,16,,,North America,,0--,False,False,
443,Singapore,Singapore,,294798,"<div class=""td-wrap""><a href=""/universities/national-university-singapore-nus"" class=""uni-link"">National University of Singapore (NUS)</a></div>",/sites/default/files/national-university-of-singapore-nus_443_small.jpg,90,17,,,Asia,,0--,False,False,
138,United States,New York City,,294519,"<div class=""td-wrap""><a href=""/universities/columbia-university"" class=""uni-link"">Columbia University</a></div>",/sites/default/files/211207010540pm571294Webp.net-resizeimage-2021-12-07T150514.382-48x48.jpg,89.9,18,,,North America,,0--,False,False,
495,United States,Philadelphia,,297569,"<div class=""td-wrap""><a href=""/universities/university-pennsylvania"" class=""uni-link"">University of Pennsylvania</a></div>",/sites/default/files/university-of-pennsylvania_495_small.jpg,89.8,19,,,North America,,0--,False,False,
365,United Kingdom,London,,294014,"<div class=""td-wrap""><a href=""/universities/ucl"" class=""uni-link"">UCL</a></div>",/sites/default/files/ucl_592560cf2aeae70239af4bf1_small.jpg,89.6,20,,,Europe,,0--,False,False,
619,Canada,Toronto,,297242,"<div class=""td-wrap""><a href=""/universities/university-toronto"" class=""uni-link"">University of Toronto</a></div>",/sites/default/files/university-of-toronto_619_small.jpg,89.5,21,,,North America,,0--,False,False,
201,Switzerland,Zürich,,294432,"<div class=""td-wrap""><a href=""/universities/eth-zurich"" class=""uni-link"">ETH Zurich</a></div>",/sites/default/files/eth-zurich-swiss-federal-institute-of-technology_201_small.jpg,89,22,,,Europe,,0--,False,False,
50,China (Mainland),Beijing,,294606,"<div class=""td-wrap""><a href=""/universities/peking-university"" class=""uni-link"">Peking University</a></div>",/sites/default/files/peking-university_50_small.jpg,88.8,23,,,Asia,,0--,False,False,
670,Canada,Waterloo,,297191,"<div class=""td-wrap""><a href=""/universities/university-waterloo"" class=""uni-link"">University of Waterloo</a></div>",/sites/default/files/university-of-waterloo_670_small.jpg,88.7,24,,,North America,,0--,False,False,
615,Japan,Tokyo,,297246,"<div class=""td-wrap""><a href=""/universities/university-tokyo"" class=""uni-link"">The University of Tokyo</a></div>",/sites/default/files/the-university-of-tokyo_615_small.jpg,87.8,25,,,Asia,,0--,False,False,
594,Mexico,Monterrey,,297267,"<div class=""td-wrap""><a href=""/universities/tecnologico-de-monterrey"" class=""uni-link"">Tecnológico de Monterrey</a></div>",/sites/default/files/instituto-tecnolgico-y-de-estudios-superiores-de-monterrey_592560cf2aeae70239af4cd6_small.jpg,87.3,26,,,Latin America,6,0--,False,False,
403,United States,Ann Arbor,,294857,"<div class=""td-wrap""><a href=""/universities/university-michigan-ann-arbor"" class=""uni-link"">University of Michigan-Ann Arbor</a></div>",/sites/default/files/university-of-michigan_403_small.jpg,85.6,27,,,North America,,0--,False,False,
168,United States,Durham,,294490,"<div class=""td-wrap""><a href=""/universities/duke-university"" class=""uni-link"">Duke University</a></div>",/sites/default/files/duke-university_168_small.jpg,84.8,28,,,North America,,0--,False,False,
456,United States,Evanston,,294767,"<div class=""td-wrap""><a href=""/universities/northwestern-university"" class=""uni-link"">Northwestern University</a></div>",/sites/default/files/northwestern-university_592560cf2aeae70239af4c50_small.jpg,84,29,,,North America,,0--,False,False,
447,Australia,Sydney,,294788,"<div class=""td-wrap""><a href=""/universities/university-new-south-wales-unsw-sydney"" class=""uni-link"">The University of New South Wales (UNSW Sydney)</a></div>",/sites/default/files/221220094647am317557UNSW-Sydney-Logo-jpeg-48x48.jpg,84.5,=29,,,Oceania,,0--,True,False,
356,United Kingdom,London,,294030,"<div class=""td-wrap""><a href=""/universities/imperial-college-london"" class=""uni-link"">Imperial College London</a></div>",/sites/default/files/imperial-college-london_592560cf2aeae70239af4be8_small.jpg,82.8,30,,,Europe,,0--,False,False,
107,Chile,Santiago,,294549,"<div class=""td-wrap""><a href=""/universities/pontificia-universidad-cat%C3%B3lica-de-chile-uc"" class=""uni-link"">Pontificia Universidad Católica de Chile (UC)</a></div>",/sites/default/files/pontificia-universidad-catlica-de-chile-uc_107_small.jpg,82.3,31,,,Latin America,,0--,False,False,
218,China (Mainland),Shanghai,,294367,"<div class=""td-wrap""><a href=""/universities/fudan-university"" class=""uni-link"">Fudan University</a></div>",/sites/default/files/fudan-university_218_small.jpg,81.8,33,,,Asia,,0--,False,False,
553,South Korea,Seoul,,297403,"<div class=""td-wrap""><a href=""/universities/seoul-national-university"" class=""uni-link"">Seoul National University</a></div>",/sites/default/files/graduate-school-of-business-seoul-national-university_553_small.jpg,80.9,34,,,Asia,,0--,False,False,
692,China (Mainland),Hangzhou,,297123,"<div class=""td-wrap""><a href=""/universities/zhejiang-university"" class=""uni-link"">Zhejiang University</a></div>",/sites/default/files/zhejiang-university_592560cf2aeae70239af4d37_small.jpg,80.4,35,,,Asia,,0--,False,False,
510,United States,West Lafayette,,297485,"<div class=""td-wrap""><a href=""/universities/purdue-university"" class=""uni-link"">Purdue University</a></div>",/sites/default/files/purdue-university_510_small.jpg,79.8,36,,,North America,,0--,False,False,
665,Japan,Tokyo,,297196,"<div class=""td-wrap""><a href=""/universities/waseda-university"" class=""uni-link"">Waseda University</a></div>",/sites/default/files/waseda-university_592560cf2aeae70239af4d1c_small.jpg,78,37,,,Asia,,0--,False,False,
101,United States,Pittsburgh,,294555,"<div class=""td-wrap""><a href=""/universities/carnegie-mellon-university"" class=""uni-link"">Carnegie Mellon University</a></div>",/sites/default/files/carnegie-mellon-university_101_small.jpg,76.8,38,,,North America,,0--,False,False,
155,Netherlands,Delft,,294502,"<div class=""td-wrap""><a href=""/universities/delft-university-technology"" class=""uni-link"">Delft University of Technology</a></div>",/sites/default/files/delft-university-of-technology_155_small.jpg,76.2,39,,,Europe,,0--,False,False,
225,United States,Atlanta,,294349,"<div class=""td-wrap""><a href=""/universities/georgia-institute-technology"" class=""uni-link"">Georgia Institute of Technology</a></div>",/sites/default/files/georgia-institute-of-technology_225_small.jpg,75.7,40,,,North America,,0--,False,False,
556,China (Mainland),Shanghai,,297378,"<div class=""td-wrap""><a href=""/universities/shanghai-jiao-tong-university"" class=""uni-link"">Shanghai Jiao Tong University</a></div>",/sites/default/files/shanghai-jiao-tong-university_556_small.jpg,74.8,41,,,Asia,,0--,False,False,
389,United Kingdom,Manchester,,294871,"<div class=""td-wrap""><a href=""/universities/university-manchester"" class=""uni-link"">The University of Manchester</a></div>",/sites/default/files/the-university-of-manchester_389_small.jpg,73.9,42,,,Europe,,0--,False,False,
305,United States,Baltimore,,294184,"<div class=""td-wrap""><a href=""/universities/johns-hopkins-university"" class=""uni-link"">Johns Hopkins University</a></div>",/sites/default/files/johns-hopkins-university_305_small.jpg,73.8,=43,,,North America,,0--,False,False,
407,Italy,Milan,,294853,"<div class=""td-wrap""><a href=""/universities/politecnico-di-milano"" class=""uni-link"">Politecnico di Milano</a></div>",/sites/default/files/politecnico-di-milano_592560cf2aeae70239af4c1c_small.jpg,73.8,=43,,,Europe,,0--,False,False,
674,Canada,London,,297187,"<div class=""td-wrap""><a href=""/universities/western-university"" class=""uni-link"">Western University</a></div>",/sites/default/files/the-university-of-western-ontario_674_small.jpg,73.8,=43,,,North America,6,0--,False,False,
310,Germany,Karlsruhe,,294164,"<div class=""td-wrap""><a href=""/universities/kit-karlsruhe-institute-technology"" class=""uni-link"">KIT, Karlsruhe Institute of Technology</a></div>",/sites/default/files/kit-karlsruhe-institute-of-technology_310_small.jpg,72.6,46,,,Europe,,0--,False,False,
604,United States,Austin,,297257,"<div class=""td-wrap""><a href=""/universities/university-texas-austin"" class=""uni-link"">University of Texas at Austin</a></div>",/sites/default/files/university-of-texas-at-austin_604_small.jpg,72.5,47,,,North America,,0--,False,False,
362,United Kingdom,London,,294016,"<div class=""td-wrap""><a href=""/universities/london-school-economics-political-science-lse"" class=""uni-link"">The London School of Economics and Political Science (LSE)</a></div>",/sites/default/files/london-school-of-economics-and-political-science-lse_362_small.jpg,72.2,48,,,Europe,,0--,False,False,
180,United Kingdom,Edinburgh,,294478,"<div class=""td-wrap""><a href=""/universities/university-edinburgh"" class=""uni-link"">The University of Edinburgh</a></div>",/sites/default/files/the-university-of-edinburgh_180_small.jpg,71.6,=49,,,Europe,,0--,False,False,
69,United Kingdom,Bristol,,294587,"<div class=""td-wrap""><a href=""/universities/university-bristol"" class=""uni-link"">University of Bristol</a></div>",/sites/default/files/university-of-bristol_69_small.jpg,71.6,=49,,,Europe,6,0--,False,False,
441,Taiwan,Taipei City,,294804,"<div class=""td-wrap""><a href=""/universities/national-taiwan-university-ntu"" class=""uni-link"">National Taiwan University (NTU)</a></div>",/sites/default/files/national-taiwan-university-ntu_592560cf2aeae70239af4c3c_small.jpg,71.4,51,,,Asia,,0--,False,False,
328,Japan,Kyoto,,294111,"<div class=""td-wrap""><a href=""/universities/kyoto-university"" class=""uni-link"">Kyoto University</a></div>",/sites/default/files/kyoto-university_328_small.jpg,70.6,=52,,,Asia,,0--,False,False,
338,United Kingdom,Leeds,,294081,"<div class=""td-wrap""><a href=""/universities/university-leeds"" class=""uni-link"">University of Leeds</a></div>",/sites/default/files/University-of-Leeds-2-1-48x48.jpg,70.6,=52,,,Europe,,0--,False,False,
412,Australia,Melbourne,,294848,"<div class=""td-wrap""><a href=""/universities/monash-university"" class=""uni-link"">Monash University</a></div>",/sites/default/files/monash-university_412_small.jpg,70.4,54,,,Oceania,,0--,False,False,
72,United States,Providence,,294584,"<div class=""td-wrap""><a href=""/universities/brown-university"" class=""uni-link"">Brown University</a></div>",/sites/default/files/brown-university_72_small.jpg,69.2,55,,,North America,,0--,False,False,
314,Japan,Tokyo,,294156,"<div class=""td-wrap""><a href=""/universities/keio-university"" class=""uni-link"">Keio University</a></div>",/sites/default/files/keio-university_592560cf2aeae70239af4bbe_small.jpg,69.1,56,,,Asia,,0--,False,False,
2090,United States,Champaign,,295060,"<div class=""td-wrap""><a href=""/universities/university-illinois-urbana-champaign"" class=""uni-link"">University of Illinois at Urbana-Champaign</a></div>",/sites/default/files/university-of-illinois-at-urbana-champaign_2090_small.jpg,69,57,,,North America,,0--,False,False,
4,Germany,Aachen,,294649,"<div class=""td-wrap""><a href=""/universities/rwth-aachen-university"" class=""uni-link"">RWTH Aachen University</a></div>",/sites/default/files/rwth-aachen-university_4_small.jpg,68.2,58,,,Europe,,0--,False,False,
569,United States,Los Angeles,,297286,"<div class=""td-wrap""><a href=""/universities/university-southern-california"" class=""uni-link"">University of Southern California</a></div>",/sites/default/files/university-of-southern-california_569_small.jpg,67.8,59,,,North America,,0--,False,False,
424,United States,Chapel Hill,,294836,"<div class=""td-wrap""><a href=""/universities/university-north-carolina-chapel-hill"" class=""uni-link"">University of North Carolina at Chapel Hill</a></div>",/sites/default/files/university-of-north-carolina-chapel-hill_424_small.jpg,67.6,60,,,North America,,0--,False,False,
667,United States,Seattle,,297194,"<div class=""td-wrap""><a href=""/universities/university-washington"" class=""uni-link"">University of Washington</a></div>",/sites/default/files/university-of-washington_592560cf2aeae70239af4d1e_small.jpg,67.4,61,,,North America,,0--,False,False,
587,Australia,Haymarket,,297273,"<div class=""td-wrap""><a href=""/universities/university-technology-sydney"" class=""uni-link"">University of Technology Sydney</a></div>",/sites/default/files/university-of-technology-sydney_592560cf2aeae70239af4ccf_small.jpg,67.1,62,,,Oceania,6,0--,False,False,
94,United States,Pasadena,,294562,"<div class=""td-wrap""><a href=""/universities/california-institute-technology-caltech"" class=""uni-link"">California Institute of Technology (Caltech)</a></div>",/sites/default/files/california-institute-of-technology-caltech_94_small.jpg,66.9,=63,,,North America,,0--,False,False,
515,Australia,Brisbane City,,297460,"<div class=""td-wrap""><a href=""/universities/university-queensland"" class=""uni-link"">The University of Queensland</a></div>",/sites/default/files/210824044126am970441uq-logo-48x48.jpg,66.9,=63,,,Oceania,,0--,False,False,
678,United States,Madison,,297183,"<div class=""td-wrap""><a href=""/universities/university-wisconsin-madison"" class=""uni-link"">University of Wisconsin-Madison</a></div>",/sites/default/files/university-of-wisconsin-madison_678_small.jpg,66.9,=63,,,North America,,0--,False,False,
459,United Kingdom,Nottingham,,294758,"<div class=""td-wrap""><a href=""/universities/university-nottingham"" class=""uni-link"">University of Nottingham</a></div>",/sites/default/files/the-university-of-nottingham_592560cf2aeae70239af4c4e_small.jpg,66,66,,,Europe,,0--,False,False,
613,Japan,Tokyo,,297248,"<div class=""td-wrap""><a href=""/universities/tokyo-institute-technology-tokyo-tech"" class=""uni-link"">Tokyo Institute of Technology (Tokyo Tech)</a></div>",/sites/default/files/tokyo-institute-of-technology_592560cf2aeae70239af4ceb_small.jpg,65.8,67,,,Asia,,0--,False,False,
357,United Kingdom,London,,294029,"<div class=""td-wrap""><a href=""/universities/kings-college-london"" class=""uni-link"">King's College London</a></div>",/sites/default/files/kings-college-london_357_small.jpg,65.6,=68,,,Europe,,0--,False,False,
37,New Zealand,Auckland,,294619,"<div class=""td-wrap""><a href=""/universities/university-auckland"" class=""uni-link"">The University of Auckland</a></div>",/sites/default/files/221206065357am877738QS-Website-logo-01-48x48.jpg,65.6,=68,,,Oceania,,0--,False,False,
535,Sweden,Stockholm,,297484,"<div class=""td-wrap""><a href=""/universities/kth-royal-institute-technology"" class=""uni-link"">KTH Royal Institute of Technology </a></div>",/sites/default/files/kth-royal-institute-of-technology-_592560cf2aeae70239af4c9b_small.jpg,65.5,70,,,Europe,,0--,False,False,
267,Hong Kong SAR,Hong Kong SAR,,294257,"<div class=""td-wrap""><a href=""/universities/ivanovo"" class=""uni-link"">The Hong Kong Polytechnic University</a></div>",/sites/default/files/the-hong-kong-polytechnic-university_267_small.jpg,65.4,71,,,Asia,,0--,False,False,
27067,France,Paris,,397503,"<div class=""td-wrap""><a href=""/universities/universite-psl"" class=""uni-link"">Université PSL</a></div>",/sites/default/files/universit-psl_592560e69988f300e2321dfe_small.jpg,65.1,72,,,Europe,,0--,False,False,
780,Lebanon,Beirut ,,297050,"<div class=""td-wrap""><a href=""/universities/american-university-beirut-aub"" class=""uni-link"">American University of Beirut (AUB)</a></div>",/sites/default/files/american-university-of-beirut-aub_780_small.jpg,64.9,73,,,Asia,,0--,False,False,
528,Australia,Melbourne,,297499,"<div class=""td-wrap""><a href=""/universities/rmit-university"" class=""uni-link"">RMIT University</a></div>",/sites/default/files/rmit-university_592560cf2aeae70239af4c95_small.jpg,64.7,74,,,Oceania,6,0--,False,False,
325,South Korea,Seoul,,294121,"<div class=""td-wrap""><a href=""/universities/korea-university"" class=""uni-link"">Korea University</a></div>",/sites/default/files/korea-university_325_small.jpg,64.5,75,,,Asia,,0--,False,False,
472,Japan,Osaka City,,297628,"<div class=""td-wrap""><a href=""/universities/osaka-university"" class=""uni-link"">Osaka University</a></div>",/sites/default/files/osaka-university_472_small.jpg,64.3,76,,,Asia,,0--,False,False,
324,South Korea,Daejeon,,294124,"<div class=""td-wrap""><a href=""/universities/kaist-korea-advanced-institute-science-technology"" class=""uni-link"">KAIST - Korea Advanced Institute of Science & Technology</a></div>",/sites/default/files/kaist-korea-advanced-institute-of-science-technology_324_small.jpg,64.1,=77,,,Asia,,0--,False,False,
664,United Kingdom,Coventry,,297197,"<div class=""td-wrap""><a href=""/universities/university-warwick"" class=""uni-link"">The University of Warwick</a></div>",/sites/default/files/the-university-of-warwick_664_small.jpg,64.1,=77,,,Europe,,0--,False,False,
40,Australia,Canberra,,294616,"<div class=""td-wrap""><a href=""/universities/australian-national-university-anu"" class=""uni-link"">Australian National University (ANU)</a></div>",/sites/default/files/ANU-crest-48x48.jpg,62.9,79,,,Oceania,,0--,False,False,
63,United States,Boston,,294593,"<div class=""td-wrap""><a href=""/universities/boston-university"" class=""uni-link"">Boston University</a></div>",/sites/default/files/boston-university_592560cf2aeae70239af4ac2_small.jpg,62.2,80,,,North America,,0--,False,False,
397,Canada,Hamilton,,294863,"<div class=""td-wrap""><a href=""/universities/mcmaster-university"" class=""uni-link"">McMaster University</a></div>",/sites/default/files/mcmaster-university_397_small.jpg,61.9,=81,,,North America,,0--,False,False,
212,United States,Gainesville,,294394,"<div class=""td-wrap""><a href=""/universities/university-florida"" class=""uni-link"">University of Florida</a></div>",/sites/default/files/university-of-florida_212_small.jpg,61.9,=81,,,North America,,0--,False,False,
116,Sweden,Gothenburg,,294540,"<div class=""td-wrap""><a href=""/universities/chalmers-university-technology"" class=""uni-link"">Chalmers University of Technology</a></div>",/sites/default/files/chalmers-university-of-technology_592560cf2aeae70239af4af7_small.jpg,61.5,=83,,,Europe,,0--,False,False,
425,Mexico,Mexico City,,294835,"<div class=""td-wrap""><a href=""/universities/universidad-nacional-autonoma-de-mexico-unam"" class=""uni-link"">Universidad Nacional Autónoma de México  (UNAM)</a></div>",/sites/default/files/universidad-nacional-autnoma-de-mxico-unam_425_small.jpg,61.5,=83,,,Latin America,,0--,False,False,
465,United States,Columbus,,294741,"<div class=""td-wrap""><a href=""/universities/ohio-state-university"" class=""uni-link"">The Ohio State University</a></div>",/sites/default/files/the-ohio-state-university_465_small.jpg,61.3,85,,,North America,,0--,False,False,
688,South Korea,Seoul,,297129,"<div class=""td-wrap""><a href=""/universities/yonsei-university"" class=""uni-link"">Yonsei University</a></div>",/sites/default/files/yonsei-university_688_small.jpg,61.2,86,,,Asia,,0--,False,False,
43,Spain,Barcelona,,294613,"<div class=""td-wrap""><a href=""/universities/universitat-de-barcelona"" class=""uni-link"">Universitat de Barcelona</a></div>",/sites/default/files/university-of-barcelona_592560cf2aeae70239af4aaf_small.jpg,61.1,=87,,,Europe,,0--,False,False,
166,Ireland,Dublin,,294492,"<div class=""td-wrap""><a href=""/universities/university-college-dublin"" class=""uni-link"">University College Dublin</a></div>",/sites/default/files/university-college-dublin_166_small.jpg,61.1,=87,,,Europe,,0--,False,False,
130,Hong Kong SAR,,,294527,"<div class=""td-wrap""><a href=""/universities/city-university-hong-kong"" class=""uni-link"">City University of Hong Kong</a></div>",/sites/default/files/city-university-of-hong-kong_592560cf2aeae70239af4b05_small.jpg,60.5,89,,,Asia,6,0--,False,False,
224,United States,Washington D.C.,,294355,"<div class=""td-wrap""><a href=""/universities/georgetown-university"" class=""uni-link"">Georgetown University</a></div>",/sites/default/files/220714055746am997087Georgetown-48x48.jpg,60.4,90,,,North America,,0--,False,False,
167,Ireland,Dublin,,294491,"<div class=""td-wrap""><a href=""/universities/trinity-college-dublin-university-dublin"" class=""uni-link"">Trinity College Dublin, The University of Dublin</a></div>",/sites/default/files/trinity-college-dublin-the-university-of-dublin_167_small.jpg,60.1,91,,,Europe,,0--,False,False,
427,Japan,Nagoya,,294832,"<div class=""td-wrap""><a href=""/universities/nagoya-university"" class=""uni-link"">Nagoya University</a></div>",/sites/default/files/nagoya-university_427_small.jpg,59.9,92,,,Asia,,0--,False,False,
47,United Kingdom,Bath,,294609,"<div class=""td-wrap""><a href=""/universities/university-bath"" class=""uni-link"">University of Bath</a></div>",/sites/default/files/university-of-bath_47_small.jpg,59.6,93,,,Europe,,0--,False,False,
1507,Spain,Madrid,,296465,"<div class=""td-wrap""><a href=""/universities/universidad-politecnica-de-madrid"" class=""uni-link"">Universidad Politécnica de Madrid (UPM)</a></div>",/sites/default/files/politcnica-de-madrid_1507_small.jpg,59.4,94,,,Europe,,0--,False,False,
98,South Africa,Cape Town,,294558,"<div class=""td-wrap""><a href=""/universities/university-cape-town"" class=""uni-link"">University of Cape Town</a></div>",/sites/default/files/210830024732pm396697UCTcircular-logo1-CMYK-48x48.jpg,59.1,95,,,Africa,,0--,False,False,
250,South Korea,Seoul,,294273,"<div class=""td-wrap""><a href=""/universities/hanyang-university"" class=""uni-link"">Hanyang University</a></div>",/sites/default/files/hanyang-university_250_small.jpg,58.8,96,,,Asia,,0--,False,False,
61,Italy,Bologna,,294595,"<div class=""td-wrap""><a href=""/universities/alma-mater-studiorum-university-bologna"" class=""uni-link"">Alma Mater Studiorum - University of Bologna</a></div>",/sites/default/files/alma-mater-studiorum-university-of-bologna_592560cf2aeae70239af4ac0_small.jpg,58.2,97,,,Europe,,1--,False,False,
378,Australia,Sydney,,293982,"<div class=""td-wrap""><a href=""/universities/macquarie-university"" class=""uni-link"">Macquarie University</a></div>",/sites/default/files/macquarie-university_378_small.jpg,57.9,98,,,Oceania,,0--,False,False,
15,Canada,Edmonton,,294639,"<div class=""td-wrap""><a href=""/universities/university-alberta"" class=""uni-link"">University of Alberta</a></div>",/sites/default/files/university-of-alberta_15_small.jpg,57.6,99,,,North America,,0--,False,False,
368,United Kingdom,Loughborough,,294009,"<div class=""td-wrap""><a href=""/universities/loughborough-university"" class=""uni-link"">Loughborough University</a></div>",/sites/default/files/loughborough-university_592560cf2aeae70239af4bf3_small.jpg,57.4,100,,,Europe,6,0--,False,False,
25,United States,Tempe,,294631,"<div class=""td-wrap""><a href=""/universities/arizona-state-university"" class=""uni-link"">Arizona State University</a></div>",/sites/default/files/arizona-state-university_592560cf2aeae70239af4a9c_small.jpg,,101-110,,,North America,,0--,False,False,
281,India,Mumbai,,294243,"<div class=""td-wrap""><a href=""/universities/indian-institute-technology-bombay-iitb"" class=""uni-link"">Indian Institute of Technology Bombay (IITB)</a></div>",/sites/default/files/indian-institute-of-technology-bombay-iitb_281_small.jpg,,101-110,,,Asia,,0--,False,False,
423,United States,Raleigh,,294837,"<div class=""td-wrap""><a href=""/universities/north-carolina-state-university"" class=""uni-link"">North Carolina State University</a></div>",/sites/default/files/north-carolina-state-university_592560cf2aeae70239af4c2a_small.jpg,,101-110,,,North America,,0--,False,False,
513,Canada,Kingston,,297462,"<div class=""td-wrap""><a href=""/universities/queens-university-kingston"" class=""uni-link"">Queen's University at Kingston</a></div>",/sites/default/files/queens-university-at-kingston_513_small.jpg,,101-110,,,North America,,0--,False,False,
34362,France,Paris,,396462,"<div class=""td-wrap""><a href=""/universities/sorbonne-university"" class=""uni-link"">Sorbonne University</a></div>",/sites/default/files/sorbonne-university_5a6afcfecb4de709397114fe_small.jpg,,101-110,,,Europe,,0--,False,False,
582,South Korea,Suwon,,297467,"<div class=""td-wrap""><a href=""/universities/sungkyunkwan-universityskku"" class=""uni-link"">Sungkyunkwan University (SKKU)</a></div>",/sites/default/files/sungkyunkwan-universityskku_592560cf2aeae70239af4cc9_small.jpg,,101-110,,,Asia,,0--,False,False,
367,Colombia,Bogotá,,294011,"<div class=""td-wrap""><a href=""/universities/universidad-de-los-andes"" class=""uni-link"">Universidad de los Andes</a></div>",/sites/default/files/universidad-de-los-andes_592560cf2aeae70239af4bf6_small.jpg,,101-110,,,Latin America,,0--,False,False,
408,United States,Minneapolis,,294852,"<div class=""td-wrap""><a href=""/universities/university-minnesota-twin-cities"" class=""uni-link"">University of Minnesota Twin Cities</a></div>",/sites/default/files/university-of-minnesota_408_small.jpg,,101-110,,,North America,,0--,False,False,
567,United Kingdom,Southampton,,297288,"<div class=""td-wrap""><a href=""/universities/university-southampton"" class=""uni-link"">University of Southampton</a></div>",/sites/default/files/university-of-southampton_567_small.jpg,,101-110,,,Europe,,0--,False,False,
656,United States,Charlottesville,,297205,"<div class=""td-wrap""><a href=""/universities/university-virginia"" class=""uni-link"">University of Virginia</a></div>",/sites/default/files/university-of-virginia_656_small.jpg,,101-110,,,North America,,0--,False,False,
170,United Kingdom,Durham,,294488,"<div class=""td-wrap""><a href=""/universities/durham-university"" class=""uni-link"">Durham University</a></div>",/sites/default/files/durham-university_170_small.jpg,,111-120,,,Europe,,0--,False,False,
2001,China (Mainland),Wuhan,,294971,"<div class=""td-wrap""><a href=""/universities/huazhong-university-science-technology"" class=""uni-link"">Huazhong University of Science and Technology</a></div>",/sites/default/files/huazhong-university-of-science-and-technology_592560cf2aeae70239af5256_small.jpg,,111-120,,,Asia,,0--,False,False,
516,Australia,Brisbane,,297459,"<div class=""td-wrap""><a href=""/universities/queensland-university-technology-qut"" class=""uni-link"">Queensland University of Technology (QUT)</a></div>",/sites/default/files/queensland-university-of-technology-qut_592560cf2aeae70239af4c88_small.jpg,,111-120,,,Oceania,,0--,False,False,
